fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,color,wine_id
8.3,0.3,0.49,3.8,0.09,11,24,0.99498,3.27,0.64,12.1,7,red,578
7.2,0.34,0.44,4.2,0.047,51,144,0.991,3.01,0.76,12.3,6,white,3201
7,0.48,0.12,4.5,0.05,23,86,0.99398,2.86,0.35,9,5,white,1793
7.1,0.37,0.67,10.5,0.045,49,155,0.9975,3.16,0.44,8.7,5,white,2857
6.7,0.19,0.32,3.7,0.041,26,76,0.99173,2.9,0.57,10.5,7,white,1610
7.4,0.25,0.28,7.25,0.028,14,78,0.99238,2.94,0.37,11.5,7,white,3482
8.4,0.34,0.42,2.1,0.072,23,36,0.99392,3.11,0.78,12.4,6,red,4397
8.5,0.17,0.74,3.6,0.05,29,128,0.9928,3.28,0.4,12.4,6,white,4239
7.5,0.6,0.32,2.7,0.103,13,98,0.99938,3.45,0.62,9.5,5,red,2163
6.8,0.25,0.27,10.7,0.076,47,154,0.9967,3.05,0.38,9,5,white,2903
7.8,0.965,0.6,65.8,0.074,8,160,1.03898,3.39,0.69,11.7,6,white,3675
8.6,0.33,0.34,11.8,0.059,42,240,0.99882,3.17,0.52,10,6,white,820
7.5,0.28,0.33,7.7,0.048,42,180,0.9974,3.37,0.59,10.1,6,white,1058
5.9,0.25,0.24,7.4,0.044,21,113,0.99462,3.38,0.58,10.5,6,white,2757
6.6,0.25,0.34,3,0.054,22,141,0.99338,3.26,0.47,10.4,6,white,3182
8.4,0.17,0.31,5.4,0.052,47,150,0.9953,3.24,0.38,9.8,5,white,923
6.6,0.31,0.49,7.7,0.05,52,220,0.9964,3.12,0.45,8.8,5,white,183
5.6,0.2,0.36,2.5,0.048,16,125,0.99282,3.49,0.49,10,6,white,1402
7.4,0.26,0.31,7.6,0.047,52,177,0.9962,3.13,0.45,8.9,6,white,787
7.8,0.5,0.09,2.2,0.115,10,42,0.9971,3.18,0.62,9.5,5,red,1545
6,0.22,0.23,5,0.045,10,122,0.99261,2.94,0.63,10,6,white,2798
6.5,0.18,0.41,14.2,0.039,47,129,0.99678,3.28,0.72,10.3,7,white,5056
5.9,0.28,0.39,1.4,0.031,47,147,0.98836,3.08,0.64,12.9,7,white,3169
8.1,0.2,0.4,2,0.037,19,87,0.9921,3.12,0.54,11.2,6,white,2054
6.9,0.16,0.3,9.6,0.057,50,185,0.9978,3.39,0.38,9.6,6,white,3146
7.6,0.38,0.2,3.4,0.046,9,116,0.9944,3.15,0.41,9.4,5,white,2470
9,0.45,0.49,2.6,0.084,21,75,0.9987,3.35,0.57,9.7,5,red,4284
6.7,0.48,0.49,2.9,0.03,28,122,0.98926,3.13,0.4,13,6,white,2574
6.7,0.24,0.41,2.9,0.039,48,122,0.99052,3.25,0.43,12,5,white,1374
7.5,0.29,0.31,8.95,0.055,20,151,0.9968,3.08,0.54,9.3,5,white,1932
7.6,0.3,0.42,2,0.052,6,24,0.9963,3.44,0.82,11.9,6,red,3537
6.7,0.11,0.34,8.8,0.043,41,113,0.9962,3.42,0.4,9.3,7,white,3124
5.8,0.29,0.15,1.1,0.029,12,83,0.9898,3.3,0.4,11.4,6,white,431
5.8,0.18,0.28,1.3,0.034,9,94,0.99092,3.21,0.52,11.2,6,white,4554
6.7,0.2,0.41,9.1,0.044,50,166,0.9954,3.14,0.58,9.8,6,white,4930
6.3,0.2,0.4,1.5,0.037,35,107,0.9917,3.46,0.5,11.4,6,white,1301
8.7,0.3,0.59,1.7,0.046,10,70,0.99373,3.06,0.56,10.8,4,white,1835
7.6,0.33,0.41,13.7,0.045,44,197,0.9989,3.18,0.64,9.1,5,white,2392
6.3,0.34,0.28,14.7,0.047,49,198,0.9977,3.23,0.46,9.5,5,white,2401
7.2,0.32,0.36,2,0.033,37,114,0.9906,3.1,0.71,12.3,7,white,151
7.3,0.3,0.22,6.4,0.056,44,168,0.9947,3.13,0.35,10.1,6,white,459
6.3,0.43,0.32,8.8,0.042,18,106,0.99172,3.28,0.33,12.9,7,white,2865
6.2,0.36,0.22,5.25,0.038,44,145,0.99184,3.22,0.4,11.2,6,white,2923
6.4,0.33,0.28,4,0.04,24,81,0.9903,3.26,0.64,12.6,7,white,604
7,0.2,0.3,6.1,0.037,31,120,0.9939,3.24,0.51,10.8,5,white,980
7.4,0.16,0.32,1.4,0.065,23,140,0.99134,3.06,0.47,11.4,6,white,1224
7.9,0.37,0.31,2.85,0.037,5,24,0.9911,3.19,0.36,11.9,6,white,2818
6.8,0.37,0.67,1.5,0.175,16,98,0.99244,3.06,0.56,10.3,6,white,5044
10.9,0.53,0.49,4.6,0.118,10,17,1.0002,3.07,0.56,11.7,6,red,913
6.1,0.4,0.31,0.9,0.048,23,170,0.993,3.22,0.77,9.5,6,white,1751
6,0.19,0.71,1.5,0.152,9,55,0.9927,3.12,0.46,9.8,6,white,3157
7,0.13,0.37,12.85,0.042,36,105,0.99581,3.05,0.55,10.7,6,white,1954
5.6,0.245,0.25,9.7,0.032,12,68,0.994,3.31,0.34,10.5,5,white,5043
6.4,0.24,0.26,8.2,0.054,47,182,0.99538,3.12,0.5,9.5,5,white,1595
6.6,0.725,0.09,5.5,0.117,9,17,0.99655,3.35,0.49,10.8,6,red,2172
6.9,0.44,0.27,5,0.038,33,166,0.99124,3.2,0.42,12.2,6,white,91
8.1,0.43,0.42,6.6,0.033,36,141,0.9918,2.98,0.39,13.3,7,white,90
7.4,0.24,0.42,14,0.066,48,198,0.9979,2.89,0.42,8.9,6,white,1234
7,0.2,0.74,0.8,0.044,19,163,0.9931,3.46,0.53,10.2,5,white,1399
7.1,0.18,0.39,14.5,0.051,48,156,0.99947,3.35,0.78,9.1,5,white,1807
6.3,0.3,0.28,5,0.042,36,168,0.99505,3.22,0.69,9.5,6,white,3375
6.2,0.36,0.24,2.2,0.095,19,42,0.9946,3.57,0.57,11.7,6,red,1597
6.6,0.23,0.24,3.9,0.045,36,138,0.9922,3.15,0.64,11.3,7,white,661
9.2,0.67,0.1,3,0.091,12,48,0.99888,3.31,0.54,9.5,6,red,1943
6.5,0.58,0,2.2,0.096,3,13,0.99557,3.62,0.62,11.5,4,red,751
6.9,0.4,0.42,6.2,0.066,41,176,0.99552,3.12,0.54,9.4,5,white,2239
6.1,0.19,0.37,2.6,0.041,24,99,0.99153,3.18,0.5,10.9,6,white,1062
6.6,0.17,0.26,7.4,0.052,45,128,0.99388,3.16,0.37,10,6,white,1645
7.9,0.58,0.23,2.3,0.076,23,94,0.99686,3.21,0.58,9.5,6,red,1884
7,0.17,0.74,12.8,0.045,24,126,0.9942,3.26,0.38,12.2,8,white,2055
6.6,0.32,0.47,15.6,0.063,27,173,0.99872,3.18,0.56,9,5,white,744
7.2,0.35,0.26,1.8,0.083,33,75,0.9968,3.4,0.58,9.5,6,red,723
6.8,0.3,0.24,6.6,0.123,35,116,0.9953,3.07,0.48,9.4,5,white,4454
6.9,0.15,0.29,2.3,0.033,14,82,0.99132,3.1,0.58,11.2,7,white,547
7.9,0.46,0.32,4.1,0.033,40,138,0.9912,3.18,0.44,12.8,7,white,4131
6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,5,white,3699
7.5,0.65,0.18,7,0.088,27,94,0.99915,3.38,0.77,9.4,5,red,3669
7,0.31,0.31,9.1,0.036,45,140,0.99216,2.98,0.31,12,7,white,919
6.8,0.27,0.22,8.1,0.034,55,203,0.9961,3.19,0.52,8.9,5,white,1625
5.7,0.28,0.3,3.9,0.026,36,105,0.98963,3.26,0.58,12.75,6,white,922
8.4,0.29,0.29,1.05,0.032,4,55,0.9908,2.91,0.32,11.4,4,white,3591
7.1,0.26,0.32,16.2,0.044,31,170,0.99644,3.17,0.37,11.2,5,white,4503
6.6,0.16,0.35,1.8,0.042,26,105,0.98962,3.19,0.75,12.4,7,white,4818
7,0.16,0.73,1,0.138,58,150,0.9936,3.08,0.3,9.2,5,white,3415
5.9,0.37,0.1,1.6,0.057,39,128,0.9924,3.24,0.48,10.1,5,white,1655
8.7,0.84,0,1.4,0.065,24,33,0.9954,3.27,0.55,9.7,5,red,1448
6.8,0.45,0.36,5,0.033,28,156,0.991,3.11,0.4,12.4,7,white,1782
7.7,0.44,0.24,11.2,0.031,41,167,0.9948,3.12,0.43,11.3,7,white,419
5.5,0.15,0.32,14,0.031,16,99,0.99437,3.26,0.38,11.5,8,white,1852
5.6,0.34,0.1,1.3,0.031,20,68,0.9906,3.36,0.51,11.2,7,white,2476
6.8,0.18,0.35,5.4,0.054,53,143,0.99287,3.1,0.54,11,7,white,1161
6.8,0.19,0.33,4.9,0.047,42,130,0.99283,3.12,0.56,11,6,white,2733
7.3,0.13,0.27,4.6,0.08,34,172,0.9938,3.23,0.39,11.1,7,white,3134
6.7,0.62,0.24,1.1,0.039,6,62,0.9934,3.41,0.32,10.4,5,white,178
7,0.735,0.05,2,0.081,13,54,0.9966,3.39,0.57,9.8,5,red,4107
6.4,0.25,0.33,1.7,0.037,35,113,0.99164,3.23,0.66,10.6,6,white,3899
6.8,0.18,0.37,1.6,0.055,47,154,0.9934,3.08,0.45,9.1,5,white,4462
6.2,0.43,0.22,1.8,0.078,21,56,0.99633,3.52,0.6,9.5,6,red,4729
7.1,0.27,0.27,10.4,0.041,26,114,0.99335,3.04,0.52,11.5,7,white,2808
6.4,0.16,0.25,1.4,0.057,21,125,0.99091,3.23,0.44,11.1,7,white,1194
6.7,0.18,0.24,10.3,0.057,64,185,0.99519,3.12,0.5,10.6,6,white,3989
6.8,0.32,0.34,1.2,0.044,14,67,0.9919,3.05,0.47,10.6,4,white,4549
5.8,0.14,0.15,6.1,0.042,27,123,0.99362,3.06,0.6,9.9,6,white,4982
7.5,0.34,0.24,3.85,0.031,5,34,0.99098,3.01,0.36,11.8,4,white,1735
14.2,0.27,0.49,1.1,0.037,33,156,0.992,3.15,0.54,11.1,6,white,1033
6,0.42,0.41,12.4,0.032,50,179,0.99622,3.14,0.6,9.7,5,white,2500
8.4,0.56,0.04,2,0.082,10,22,0.9976,3.22,0.44,9.6,5,red,4230
7.1,0.17,0.4,14.55,0.047,47,156,0.99945,3.34,0.78,9.1,6,white,2626
8.2,0.57,0.26,2.2,0.06,28,65,0.9959,3.3,0.43,10.1,5,red,3080
6.2,0.28,0.27,10.3,0.03,26,108,0.99388,3.2,0.36,10.7,6,white,4120
5.8,0.19,0.33,4.2,0.038,49,133,0.99107,3.16,0.42,11.3,7,white,4560
6.4,0.44,0.26,2,0.054,20,180,0.9952,3.58,0.57,10,5,white,1780
6.9,0.32,0.16,1.4,0.051,15,96,0.994,3.22,0.38,9.5,4,white,2043
5.9,0.2,0.28,1,0.043,45,100,0.99033,3.4,0.41,11.4,6,white,3090
6.5,0.37,0.33,3.9,0.027,40,130,0.9906,3.28,0.39,12.7,7,white,2659
7.7,0.26,0.34,6.4,0.05,36,163,0.9937,3.19,0.7,11.5,6,white,549
7.7,0.18,0.3,1.2,0.046,49,199,0.99413,3.03,0.38,9.3,5,white,438
6,0.21,0.29,13.1,0.042,28,125,0.99936,3.39,0.45,8.6,5,white,3102
5.6,0.66,0,2.2,0.087,3,11,0.99378,3.71,0.63,12.8,7,red,571
6.5,0.26,0.39,1.4,0.02,12,66,0.99089,3.25,0.75,11.3,7,white,413
6,0.3,0.44,1.5,0.046,15,182,0.99455,3.5,0.52,10.4,5,white,3385
6.4,0.31,0.28,1.5,0.037,12,119,0.9919,3.32,0.51,10.4,7,white,1898
7.1,0.18,0.26,1.3,0.041,20,71,0.9926,3.04,0.74,9.9,6,white,4888
8.2,0.37,0.36,1,0.034,17,93,0.9906,3.04,0.32,11.7,8,white,3404
7.6,0.32,0.34,18.35,0.054,44,197,1.0008,3.22,0.55,9,5,white,2213
6.7,0.48,0.32,1.4,0.021,22,121,0.9889,3.15,0.53,12.7,7,white,671
6,0.26,0.15,1.2,0.053,35,124,0.99347,3.08,0.46,8.8,5,white,3247
6.8,0.26,0.56,11.9,0.043,64,226,0.997,3.02,0.63,9.3,5,white,4540
6.9,0.33,0.62,7.5,0.038,46,132,0.99143,3.23,0.43,13.4,7,white,3924
7.2,0.39,0.54,1.4,0.157,34,132,0.99449,3.11,0.53,9,6,white,1974
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,white,3535
9.9,0.25,0.46,1.7,0.062,26,42,0.9959,3.18,0.83,10.6,6,red,3835
7.7,0.965,0.1,2.1,0.112,11,22,0.9963,3.26,0.5,9.5,5,red,2094
9.1,0.34,0.42,1.8,0.058,9,18,0.99392,3.18,0.55,11.4,5,red,3064
5.7,0.28,0.35,1.2,0.052,39,141,0.99108,3.44,0.69,11.3,6,white,1860
7.2,0.26,0.32,10.4,0.062,23,114,0.9966,3.23,0.49,10.5,5,white,1208
6.2,0.32,0.45,2.9,0.029,37,94,0.98998,3.25,0.6,12.4,6,white,4829
8.3,0.14,0.45,1.5,0.039,18,98,0.99215,3.02,0.56,11,6,white,1186
7,0.48,0.12,4.5,0.05,23,86,0.99398,2.86,0.35,9,5,white,3665
7.3,0.26,0.33,11.8,0.057,48,127,0.99693,3.1,0.55,10,6,white,15
6.8,0.37,0.28,4,0.03,29,79,0.99,3.23,0.46,12.4,7,white,3141
7.1,0.46,0.14,2.8,0.076,15,37,0.99624,3.36,0.49,10.7,5,red,4903
7.3,0.305,0.39,1.2,0.059,7,11,0.99331,3.29,0.52,11.5,6,red,2533
7.3,0.37,0.16,14.9,0.048,59,240,0.99902,3.13,0.45,8.9,5,white,30
5.8,0.24,0.39,1.5,0.054,37,158,0.9932,3.21,0.52,9.3,6,white,3777
6.7,0.34,0.54,16.3,0.047,44,181,0.9987,3.04,0.56,8.8,5,white,3860
7.4,0.31,0.74,10.7,0.039,51,147,0.9977,3.02,0.43,8.7,5,white,757
6.9,0.18,0.36,1.3,0.036,40,117,0.9934,3.27,0.95,9.5,7,white,1965
7.1,0.23,0.24,5.4,0.039,60,196,0.9948,3.19,0.78,10,4,white,1774
5.8,0.23,0.21,1.5,0.044,21,110,0.99138,3.3,0.57,11,6,white,2467
6.4,0.21,0.21,5.1,0.097,21,105,0.9939,3.07,0.46,9.6,5,white,1686
8.8,0.19,0.3,5,0.028,34,120,0.99242,2.94,0.47,11.2,5,white,3252
7.5,0.18,0.37,6.2,0.05,21,138,0.99546,3.2,0.55,10.5,6,white,1515
6.7,0.2,0.42,14,0.038,83,160,0.9987,3.16,0.5,9.4,6,white,1324
10.1,0.935,0.22,3.4,0.105,11,86,1.001,3.43,0.64,11.3,4,red,4865
7.1,0.46,0.2,1.9,0.077,28,54,0.9956,3.37,0.64,10.4,6,red,888
6.8,0.24,0.4,1.8,0.047,34,105,0.99,3.13,0.49,12.8,8,white,195
7.2,0.23,0.39,2.3,0.033,29,102,0.9908,3.26,0.54,12.3,7,white,794
8.1,0.2,0.36,9.7,0.044,63,162,0.997,3.1,0.46,10,6,white,4347
7.8,0.3,0.36,4.6,0.024,20,198,0.99222,3.06,0.66,11.9,6,white,3804
8.8,0.61,0.14,2.4,0.067,10,42,0.9969,3.19,0.59,9.5,5,red,2721
9.3,0.31,0.49,1.3,0.042,34,147,0.9948,3.11,0.46,9.8,5,white,878
7.9,0.4,0.3,1.8,0.157,2,45,0.99727,3.31,0.91,9.5,6,red,4590
7,0.21,0.34,8.5,0.033,31,253,0.9953,3.22,0.56,10.5,6,white,1825
6.9,0.75,0.13,6.3,0.036,19,50,0.99312,3.09,0.25,11.1,4,white,4996
5.6,0.18,0.27,1.7,0.03,31,103,0.98892,3.35,0.37,12.9,6,white,3980
7.1,0.46,0.2,1.9,0.077,28,54,0.9956,3.37,0.64,10.4,6,red,1256
6.6,0.19,0.28,1.1,0.044,38,100,0.9904,3.22,0.69,11.2,6,white,3946
7.3,0.27,0.3,1.3,0.04,26,84,0.99222,3.28,0.53,10.7,6,white,2615
7.6,0.3,0.37,1.6,0.087,27,177,0.99438,3.09,0.5,9.8,5,white,223
7.9,0.18,0.49,5.2,0.051,36,157,0.9953,3.18,0.48,10.6,6,white,3842
10.4,0.26,0.48,1.9,0.066,6,10,0.99724,3.33,0.87,10.9,6,red,3255
6.5,0.4,0.1,2,0.076,30,47,0.99554,3.36,0.48,9.4,6,red,3359
8.2,0.44,0.24,2.3,0.063,10,28,0.99613,3.25,0.53,10.2,6,red,5077
5.6,0.32,0.33,7.4,0.037,25,95,0.99268,3.25,0.49,11.1,6,white,1293
9.3,0.49,0.36,1.7,0.081,3,14,0.99702,3.27,0.78,10.9,6,red,3158
7,0.24,0.24,9,0.03,42,219,0.99636,3.47,0.46,10.2,6,white,4431
10.9,0.32,0.52,1.8,0.132,17,44,0.99734,3.28,0.77,11.5,6,red,3173
7.2,0.62,0.01,2.3,0.065,8,46,0.99332,3.32,0.51,11.8,6,red,3283
12.5,0.28,0.54,2.3,0.082,12,29,0.9997,3.11,1.36,9.8,7,red,3376
6.7,0.34,0.3,8.5,0.059,24,152,0.99615,3.46,0.64,11,7,white,1502
11.5,0.31,0.51,2.2,0.079,14,28,0.9982,3.03,0.93,9.8,6,red,2069
6.4,0.3,0.16,7.5,0.05,55,191,0.9959,3.17,0.49,9,5,white,891
8.2,1.33,0,1.7,0.081,3,12,0.9964,3.53,0.49,10.9,5,red,1131
7.9,0.18,0.36,5.9,0.058,31,132,0.995,3.25,0.52,10.9,6,white,3028
6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6,6,white,102
6.1,0.34,0.21,5,0.042,17,133,0.99373,3.02,0.53,9.4,5,white,4920
7.2,0.21,0.29,3.1,0.044,39,122,0.99143,3,0.6,11.3,6,white,5053
6.6,0.39,0.49,1.7,0.07,23,149,0.9922,3.12,0.5,11.5,6,red,3290
6,0.19,0.26,1.4,0.039,30,104,0.98998,3.32,0.41,12.4,6,white,2761
5.3,0.33,0.3,1.2,0.048,25,119,0.99045,3.32,0.62,11.3,6,white,2864
6.9,0.605,0.12,10.7,0.073,40,83,0.9993,3.45,0.52,9.4,6,red,2291
5.7,0.25,0.26,12.5,0.049,52.5,120,0.99691,3.08,0.45,9.4,6,white,1784
7.9,0.53,0.24,2,0.072,15,105,0.996,3.27,0.54,9.4,6,red,4974
6.4,0.17,0.34,1.5,0.091,42,135,0.9938,3.25,0.49,9.6,7,white,3703
7.5,0.77,0.2,8.1,0.098,30,92,0.99892,3.2,0.58,9.2,5,red,3305
6.4,0.28,0.27,11,0.042,45,148,0.99786,3.14,0.46,8.7,5,white,875
9.3,0.655,0.26,2,0.096,5,35,0.99738,3.25,0.42,9.6,5,red,1462
6.8,0.15,0.3,5.3,0.05,40,127,0.9942,3.4,0.39,9.7,6,white,1858
7.1,0.32,0.29,4,0.038,33,170,0.99463,3.27,0.64,10.2,6,white,418
7.1,0.47,0.29,14.8,0.024,22,142,0.99518,3.12,0.48,12,8,white,3019
6.2,0.255,0.24,1.7,0.039,138.5,272,0.99452,3.53,0.53,9.6,4,white,4185
7.3,0.51,0.26,3.3,0.09,7,135,0.9944,3.01,0.52,8.8,5,white,1796
6.2,0.44,0.18,7.7,0.096,28,210,0.99771,3.56,0.72,9.2,5,white,3780
8.1,0.3,0.49,12.3,0.049,50,144,0.9971,3.09,0.57,10.2,7,white,1404
6.6,0.39,0.39,11.9,0.057,51,221,0.99851,3.26,0.51,8.9,6,white,862
6.4,0.795,0,2.2,0.065,28,52,0.99378,3.49,0.52,11.6,5,red,4215
7.1,0.18,0.32,12.2,0.048,36,125,0.9967,2.92,0.54,9.4,6,white,2108
7.5,0.63,0.12,5.1,0.111,50,110,0.9983,3.26,0.77,9.4,5,red,326
7.8,0.28,0.34,1.6,0.028,32,118,0.9901,3,0.38,12.1,7,white,2007
6.9,0.25,0.35,9.2,0.034,42,150,0.9947,3.21,0.36,11.5,6,white,1799
9,0.8,0.12,2.4,0.083,8,28,0.99836,3.33,0.65,10.4,6,red,1292
8.2,0.28,0.4,2.4,0.052,4,10,0.99356,3.33,0.7,12.8,7,red,1101
5.9,0.37,0.32,1.6,0.029,41,102,0.98916,3.41,0.55,12.7,7,white,391
6.3,0.27,0.46,11.75,0.037,61,212,0.9971,3.25,0.53,9.5,6,white,2013
6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,6,white,1089
5.8,0.4,0.42,4.4,0.047,38.5,245,0.9937,3.25,0.57,9.6,6,white,3462
7,0.24,0.26,1.7,0.041,31,110,0.99142,3.2,0.53,11,6,white,727
6.8,0.24,0.35,6.4,0.048,44,172,0.9944,3.29,0.55,10.5,7,white,2534
7.1,0.13,0.38,1.8,0.046,14,114,0.9925,3.32,0.9,11.7,6,white,4132
7.8,0.6,0.26,2,0.08,31,131,0.99622,3.21,0.52,9.9,5,red,3105
7,0.23,0.42,1.1,0.062,35,100,0.99318,3.04,0.4,9.2,5,white,4350
6.9,0.21,0.49,1.4,0.041,15,164,0.9927,3.25,0.63,11,5,white,13
6.4,0.37,0.25,1.9,0.074,21,49,0.9974,3.57,0.62,9.8,6,red,4315
6.7,0.3,0.29,2.8,0.025,37,107,0.99159,3.31,0.63,11.3,7,white,630
7.3,0.2,0.29,19.9,0.039,69,237,1.00037,3.1,0.48,9.2,6,white,1168
7.3,0.31,0.69,10.2,0.041,58,160,0.9977,3.06,0.45,8.6,5,white,2378
6,0.33,0.18,3,0.036,5,85,0.99125,3.28,0.4,11.5,4,white,2612
5.3,0.715,0.19,1.5,0.161,7,62,0.99395,3.62,0.61,11,5,red,2264
6.5,0.34,0.27,2.8,0.067,8,44,0.99384,3.21,0.56,12,6,red,3693
6.1,0.26,0.51,2.2,0.05,61,154,0.9929,3.08,0.6,9.8,6,white,2330
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,white,1223
6.6,0.35,0.34,4.9,0.032,9,125,0.99253,3.32,0.81,12,5,white,1133
7.9,0.27,0.27,1.7,0.034,25,122,0.99088,2.97,0.51,11.9,6,white,3132
6.7,0.31,0.3,2.4,0.038,30,83,0.98867,3.09,0.36,12.8,7,white,2977
9.3,0.39,0.4,2.6,0.073,10,26,0.9984,3.34,0.75,10.2,6,red,3063
7.2,0.23,0.39,14.2,0.058,49,192,0.9979,2.98,0.48,9,7,white,2973
7.4,0.25,0.29,6.8,0.02,31,113,0.99338,3.13,0.29,10.8,6,white,2640
6.9,0.2,0.37,6.2,0.027,24,97,0.992,3.38,0.49,12.2,7,white,3251
9.6,0.56,0.23,3.4,0.102,37,92,0.9996,3.3,0.65,10.1,5,red,445
7.4,0.68,0.16,1.8,0.078,12,39,0.9977,3.5,0.7,9.9,6,red,3103
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,white,2223
6.6,0.38,0.29,2.9,0.035,15,101,0.98916,3.04,0.37,12.5,6,white,1682
7.9,0.52,0.26,1.9,0.079,42,140,0.9964,3.23,0.54,9.5,5,red,4003
6.9,0.48,0.2,1.9,0.082,9,23,0.99585,3.39,0.43,9.05,4,red,2036
6.8,0.21,0.55,14.6,0.053,34,159,0.99805,2.93,0.44,9.2,5,white,4825
10.5,0.24,0.42,1.8,0.077,6,22,0.9976,3.21,1.05,10.8,7,red,2754
8.3,0.36,0.57,15,0.052,35,256,1.0001,2.93,0.64,8.6,5,white,4164
7.9,0.29,0.39,6.7,0.036,6,117,0.9938,3.12,0.42,10.7,5,white,4452
5.6,0.5,0.09,2.3,0.049,17,99,0.9937,3.63,0.63,13,5,red,1693
7.5,0.34,0.35,6,0.034,12,126,0.9924,3.16,0.39,12,7,white,858
6.2,0.35,0.29,3.9,0.041,22,79,0.99005,3.1,0.59,12.06666667,6,white,4418
6.5,0.39,0.81,1.2,0.217,14,74,0.9936,3.08,0.53,9.5,5,white,520
10.2,0.42,0.57,3.4,0.07,4,10,0.9971,3.04,0.63,9.6,5,red,5159
6.8,0.29,0.56,11.9,0.043,66,230,0.9972,3.02,0.63,9.3,5,white,2356
6.3,0.22,0.57,1.4,0.208,14,96,0.9932,3.16,0.43,10,6,white,4097
6.2,0.33,0.29,1.3,0.042,26,138,0.9956,3.77,0.64,9.5,5,white,3650
6.2,0.36,0.22,5.25,0.038,44,145,0.99184,3.22,0.4,11.2,6,white,5132
7.5,0.6,0.03,1.8,0.095,25,99,0.995,3.35,0.54,10.1,5,red,4412
6.8,0.23,0.42,7.4,0.044,56,189,0.9958,3.22,0.48,9.3,6,white,5151
4.7,0.455,0.18,1.9,0.036,33,106,0.98746,3.21,0.83,14,7,white,1463
8.3,0.2,0.49,1.7,0.04,34,169,0.9938,3.05,0.37,10.1,5,white,2727
6.5,0.23,0.38,1.3,0.032,29,112,0.99298,3.29,0.54,9.7,5,white,2041
7.8,0.18,0.31,12.2,0.053,46,140,0.998,3.06,0.53,8.9,6,white,1983
7.2,0.19,0.31,6.3,0.034,17,103,0.99305,3.15,0.52,11.4,7,white,1632
6.8,0.59,0.06,6,0.06,11,18,0.9962,3.41,0.59,10.8,7,red,1193
5.9,0.22,0.38,1.3,0.046,24,90,0.99232,3.2,0.47,10,6,white,4760
7.4,0.18,0.31,1.4,0.058,38,167,0.9931,3.16,0.53,10,7,white,4891
7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9,6,white,1812
7.1,0.2,0.37,1.5,0.049,28,129,0.99226,3.15,0.52,10.8,5,white,1028
7.3,0.28,0.35,1.6,0.054,31,148,0.99178,3.18,0.47,10.7,5,white,2363
8.2,0.38,0.49,13.6,0.042,58,166,0.99855,3.1,0.54,9.4,5,white,1986
9.1,0.68,0.11,2.8,0.093,11,44,0.99888,3.31,0.55,9.5,6,red,198
5.8,0.32,0.38,4.75,0.033,23,94,0.991,3.42,0.42,11.8,7,white,2665
8.2,0.52,0.34,1.2,0.042,18,167,0.99366,3.24,0.39,10.6,5,white,3133
6.2,0.35,0.31,2.6,0.036,37,92,0.98938,3.27,0.53,12.8,7,white,4320
11.9,0.695,0.53,3.4,0.128,7,21,0.9992,3.17,0.84,12.2,7,red,3998
6.6,0.23,0.32,0.9,0.041,25,79,0.9926,3.39,0.54,10.2,7,white,4474
5.3,0.58,0.07,6.9,0.043,34,149,0.9944,3.34,0.57,9.7,5,white,2445
6.6,0.34,0.34,2.6,0.051,40.5,210,0.99314,3.15,0.61,10,5,white,3549
7.1,0.28,0.35,3.5,0.028,35,91,0.99022,2.96,0.33,12.1,5,white,125
5.7,0.27,0.32,1.2,0.046,20,155,0.9934,3.8,0.41,10.2,6,white,4236
5.8,0.15,0.31,5.9,0.036,7,73,0.99152,3.2,0.43,11.9,6,white,2558
6.1,0.29,0.27,1.7,0.024,13,76,0.9893,3.21,0.51,12.6,7,white,2834
8,0.28,0.32,7.6,0.045,61,204,0.99543,3.1,0.55,10.1,6,white,1424
9.2,0.22,0.4,2.4,0.054,18,151,0.9952,3.04,0.46,9.3,4,white,897
6.7,0.18,0.25,14.3,0.048,79,149,0.9975,3.12,0.37,9.7,5,white,1638
6.8,0.24,0.37,7.45,0.043,59,188,0.99579,3.2,0.5,9.4,6,white,2918
6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,6,red,646
6.5,0.28,0.35,9.8,0.067,61,180,0.9972,3.15,0.57,9,4,white,5115
5.9,0.44,0,1.6,0.042,3,11,0.9944,3.48,0.85,11.7,6,red,2755
6.1,0.32,0.25,2.3,0.071,23,58,0.99633,3.42,0.97,10.6,5,red,4517
7.1,0.63,0.06,2,0.083,8,29,0.99855,3.67,0.73,9.6,5,red,4975
5.6,0.41,0.22,7.1,0.05,44,154,0.9931,3.3,0.4,10.5,5,white,1599
6.9,0.58,0.01,1.9,0.08,40,54,0.99683,3.4,0.73,9.7,5,red,2002
